How many players at the table?
GAME #5694 : Winner - [0]
GAME #5695 : Winner - [2]
GAME #5696 : Winner - [2]
GAME #5697 : Winner - [0]
GAME #5698 : Winner - [1]
GAME #5699 : Winner - [0]
GAME #5700 : Winner - [0]
GAME #5701 : Winner - [2]
GAME #5702 : Winner - [0]
GAME #5703 : Winner - [1]
GAME #5704 : Winner - [1]
GAME #5705 : Winner - [0]
GAME #5706 : Winner - [1]
GAME #5707 : Winner - [0]
GAME #5708 : Winner - [1]
GAME #5709 : Winner - [1]
GAME #5710 : Winner - [0]
GAME #5711 : Winner - [0]
GAME #5712 : Winner - [2]
GAME #5713 : Winner - [1]
GAME #5714 : Winner - [0]
GAME #5715 : Winner - [2]
GAME #5716 : Winner - [1]
GAME #5717 : Winner - [2]
GAME #5718 : Winner - [0]
GAME #5719 : Winner - [0]
GAME #5720 : Winner - [0]
GAME #5721 : Winner - [2]
GAME #5722 : Winner - [0]
GAME #5723 : Winner - [0]
GAME #5724 : Winner - [0]
GAME #5725 : Winner - [1]
GAME #5726 : Winner - [0]
GAME #5727 : Winner - [1]
GAME #5728 : Winner - [0]
GAME #5729 : Winner - [0]
GAME #5730 : Winner - [1]
GAME #5731 : Winner - [0]
GAME #5732 : Winner - [0]
GAME #5733 : Winner - [0]
GAME #5734 : Winner - [0]
GAME #5735 : Winner - [2]
GAME #5736 : Winner - [0]
GAME #5737 : Winner - [1]
GAME #5738 : Winner - [0]
GAME #5739 : Winner - [0]
GAME #5740 : Winner - [0]
GAME #5741 : Winner - [1]
GAME #5742 : Winner - [2]
GAME #5743 : Winner - [0]
GAME #5744 : Winner - [2]
GAME #5745 : Winner - [0]
GAME #5746 : Winner - [1]
GAME #5747 : Winner - [0]
GAME #5748 : Winner - [0]
GAME #5749 : Winner - [0]
GAME #5750 : Winner - [0]
GAME #5751 : Winner - [0]
GAME #5752 : Winner - [0]
GAME #5753 : Winner - [0]
GAME #5754 : Winner - [0]
GAME #5755 : Winner - [1]
GAME #5756 : Winner - [0]
GAME #5757 : Winner - [2]
GAME #5758 : Winner - [0]
GAME #5759 : Winner - [1]
GAME #5760 : Winner - [0]
GAME #5761 : Winner - [0]
GAME #5762 : Winner - [2]
GAME #5763 : Winner - [2]
GAME #5764 : Winner - [0]
GAME #5765 : Winner - [0]
GAME #5766 : Winner - [0]
GAME #5767 : Winner - [0]
GAME #5768 : Winner - [2]
GAME #5769 : Winner - [2]
GAME #5770 : Winner - [2]
GAME #5771 : Winner - [0]
GAME #5772 : Winner - [0]
GAME #5773 : Winner - [0]
GAME #5774 : Winner - [0]
GAME #5775 : Winner - [0]
GAME #5776 : Winner - [1]
GAME #5777 : Winner - [1]
GAME #5778 : Winner - [1]
GAME #5779 : Winner - [0]
GAME #5780 : Winner - [1]
GAME #5781 : Winner - [1]
GAME #5782 : Winner - [2]
GAME #5783 : Winner - [2]
GAME #5784 : Winner - [0]
GAME #5785 : Winner - [0]
GAME #5786 : Winner - [0]
GAME #5787 : Winner - [1]
GAME #5788 : Winner - [0]
GAME #5789 : Winner - [0]
GAME #5790 : Winner - [0]
GAME #5791 : Winner - [0]
GAME #5792 : Winner - [1]
GAME #5793 : Winner - [0]
GAME #5794 : Winner - [0]
GAME #5795 : Winner - [0]
GAME #5796 : Winner - [1]
GAME #5797 : Winner - [1]
GAME #5798 : Winner - [0]
GAME #5799 : Winner - [0]
GAME #5800 : Winner - [0]
GAME #5801 : Winner - [1]
GAME #5802 : Winner - [2]
GAME #5803 : Winner - [2]
GAME #5804 : Winner - [2]
GAME #5805 : Winner - [1]
GAME #5806 : Winner - [2]
GAME #5807 : Winner - [0]
GAME #5808 : Winner - [1]
GAME #5809 : Winner - [2]
GAME #5810 : Winner - [0]
GAME #5811 : Winner - [2]
GAME #5812 : Winner - [0]
GAME #5813 : Winner - [0]
GAME #5814 : Winner - [2]
GAME #5815 : Winner - [1]
GAME #5816 : Winner - [0]
GAME #5817 : Winner - [0]
GAME #5818 : Winner - [1]
GAME #5819 : Winner - [0]
GAME #5820 : Winner - [0]
GAME #5821 : Winner - [1]
GAME #5822 : Winner - [0]
GAME #5823 : Winner - [0]
GAME #5824 : Winner - [2]
GAME #5825 : Winner - [0]
GAME #5826 : Winner - [1]
GAME #5827 : Winner - [1]
GAME #5828 : Winner - [0]
GAME #5829 : Winner - [1]
GAME #5830 : Winner - [2]
GAME #5831 : Winner - [0]
GAME #5832 : Winner - [2]
GAME #5833 : Winner - [0]
GAME #5834 : Winner - [1]
GAME #5835 : Winner - [0]
GAME #5836 : Winner - [0]
GAME #5837 : Winner - [2]
GAME #5838 : Winner - [0]
GAME #5839 : Winner - [0]
GAME #5840 : Winner - [1]
GAME #5841 : Winner - [0]
GAME #5842 : Winner - [0]
GAME #5843 : Winner - [0]
GAME #5844 : Winner - [0]
GAME #5845 : Winner - [1]
GAME #5846 : Winner - [2]
GAME #5847 : Winner - [0]
GAME #5848 : Winner - [2]
GAME #5849 : Winner - [0]
GAME #5850 : Winner - [1]
GAME #5851 : Winner - [1]
GAME #5852 : Winner - [0]
GAME #5853 : Winner - [2]
GAME #5854 : Winner - [0]
GAME #5855 : Winner - [1]
GAME #5856 : Winner - [0]
GAME #5857 : Winner - [0]
GAME #5858 : Winner - [0]
GAME #5859 : Winner - [0]
GAME #5860 : Winner - [1]
GAME #5861 : Winner - [2]
GAME #5862 : Winner - [0]
GAME #5863 : Winner - [0]
GAME #5864 : Winner - [0]
GAME #5865 : Winner - [0]
GAME #5866 : Winner - [2]
GAME #5867 : Winner - [2]
GAME #5868 : Winner - [0]
GAME #5869 : Winner - [2]
GAME #5870 : Winner - [1]
GAME #5871 : Winner - [0]
GAME #5872 : Winner - [0]
GAME #5873 : Winner - [0]
GAME #5874 : Winner - [2]
GAME #5875 : Winner - [0]
GAME #5876 : Winner - [2]
GAME #5877 : Winner - [1]
GAME #5878 : Winner - [1]
GAME #5879 : Winner - [0]
GAME #5880 : Winner - [0]
GAME #5881 : Winner - [1]
GAME #5882 : Winner - [2]
GAME #5883 : Winner - [1]
GAME #5884 : Winner - [2]
GAME #5885 : Winner - [2]
GAME #5886 : Winner - [1]
GAME #5887 : Winner - [1]
GAME #5888 : Winner - [1]
GAME #5889 : Winner - [2]
GAME #5890 : Winner - [2]
GAME #5891 : Winner - [0]
GAME #5892 : Winner - [2]
GAME #5893 : Winner - [1]
GAME #5894 : Winner - [2]
GAME #5895 : Winner - [0]
GAME #5896 : Winner - [1]
GAME #5897 : Winner - [2]
GAME #5898 : Winner - [2]
GAME #5899 : Winner - [0]
GAME #5900 : Winner - [0]
GAME #5901 : Winner - [0]
GAME #5902 : Winner - [0]
GAME #5903 : Winner - [0]
GAME #5904 : Winner - [2]
GAME #5905 : Winner - [0]
GAME #5906 : Winner - [0]
GAME #5907 : Winner - [0]
GAME #5908 : Winner - [0]
GAME #5909 : Winner - [0]
GAME #5910 : Winner - [1]
GAME #5911 : Winner - [0]
GAME #5912 : Winner - [1]
GAME #5913 : Winner - [0]
GAME #5914 : Winner - [0]
GAME #5915 : Winner - [1]
GAME #5916 : Winner - [1]
GAME #5917 : Winner - [0]
GAME #5918 : Winner - [0]
GAME #5919 : Winner - [2]
GAME #5920 : Winner - [1]
GAME #5921 : Winner - [2]
GAME #5922 : Winner - [0]
GAME #5923 : Winner - [0]
GAME #5924 : Winner - [1]
GAME #5925 : Winner - [1]
GAME #5926 : Winner - [1]
GAME #5927 : Winner - [0]
GAME #5928 : Winner - [0]
GAME #5929 : Winner - [0]
GAME #5930 : Winner - [2]
GAME #5931 : Winner - [1]
GAME #5932 : Winner - [0]
GAME #5933 : Winner - [1]
GAME #5934 : Winner - [2]
GAME #5935 : Winner - [0]
GAME #5936 : Winner - [2]
GAME #5937 : Winner - [1]
GAME #5938 : Winner - [0]
GAME #5939 : Winner - [2]
GAME #5940 : Winner - [0]
GAME #5941 : Winner - [0]
GAME #5942 : Winner - [0]
GAME #5943 : Winner - [2]
GAME #5944 : Winner - [0]
GAME #5945 : Winner - [0]
GAME #5946 : Winner - [0]
GAME #5947 : Winner - [0]
GAME #5948 : Winner - [1]
GAME #5949 : Winner - [2]
GAME #5950 : Winner - [1]
GAME #5951 : Winner - [1]
GAME #5952 : Winner - [0]
GAME #5953 : Winner - [0]
GAME #5954 : Winner - [0]
GAME #5955 : Winner - [0]
GAME #5956 : Winner - [0]
GAME #5957 : Winner - [0]
GAME #5958 : Winner - [0]
GAME #5959 : Winner - [1]
GAME #5960 : Winner - [0]
GAME #5961 : Winner - [0]
GAME #5962 : Winner - [0]
GAME #5963 : Winner - [0]
GAME #5964 : Winner - [0]
GAME #5965 : Winner - [0]
GAME #5966 : Winner - [2]
GAME #5967 : Winner - [1]
GAME #5968 : Winner - [2]
GAME #5969 : Winner - [0]
GAME #5970 : Winner - [1]
GAME #5971 : Winner - [0]
GAME #5972 : Winner - [2]
GAME #5973 : Winner - [0]
GAME #5974 : Winner - [2]
GAME #5975 : Winner - [0]
GAME #5976 : Winner - [0]
GAME #5977 : Winner - [0]
GAME #5978 : Winner - [0]
GAME #5979 : Winner - [0]
GAME #5980 : Winner - [2]
GAME #5981 : Winner - [0]
GAME #5982 : Winner - [1]
GAME #5983 : Winner - [0]
GAME #5984 : Winner - [1]
GAME #5985 : Winner - [1]
GAME #5986 : Winner - [1]
GAME #5987 : Winner - [0]
GAME #5988 : Winner - [0]
GAME #5989 : Winner - [0]
GAME #5990 : Winner - [1]
GAME #5991 : Winner - [0]
GAME #5992 : Winner - [0]
GAME #5993 : Winner - [0]
GAME #5994 : Winner - [0]
GAME #5995 : Winner - [0]
GAME #5996 : Winner - [2]
GAME #5997 : Winner - [1]
GAME #5998 : Winner - [1]
GAME #5999 : Winner - [0]
GAME #6000 : Winner - [0]
GAME #6001 : Winner - [2]
GAME #6002 : Winner - [2]
GAME #6003 : Winner - [0]
GAME #6004 : Winner - [0]
GAME #6005 : Winner - [0]
GAME #6006 : Winner - [0]
GAME #6007 : Winner - [0]
GAME #6008 : Winner - [2]
GAME #6009 : Winner - [0]
GAME #6010 : Winner - [2]
GAME #6011 : Winner - [0]
GAME #6012 : Winner - [2]
GAME #6013 : Winner - [0]
GAME #6014 : Winner - [1]
GAME #6015 : Winner - [1]
GAME #6016 : Winner - [0]
GAME #6017 : Winner - [1]
GAME #6018 : Winner - [1]
GAME #6019 : Winner - [0]
GAME #6020 : Winner - [1]
GAME #6021 : Winner - [0]
GAME #6022 : Winner - [0]
GAME #6023 : Winner - [1]
GAME #6024 : Winner - [2]
GAME #6025 : Winner - [0]
GAME #6026 : Winner - [2]
GAME #6027 : Winner - [1]
GAME #6028 : Winner - [1]
GAME #6029 : Winner - [0]
GAME #6030 : Winner - [2]
GAME #6031 : Winner - [0]
GAME #6032 : Winner - [2]
GAME #6033 : Winner - [0]
GAME #6034 : Winner - [2]
GAME #6035 : Winner - [0]
GAME #6036 : Winner - [2]
GAME #6037 : Winner - [0]
GAME #6038 : Winner - [0]
GAME #6039 : Winner - [0]
GAME #6040 : Winner - [2]
GAME #6041 : Winner - [2]
GAME #6042 : Winner - [1]
GAME #6043 : Winner - [1]
GAME #6044 : Winner - [0]
GAME #6045 : Winner - [0]
GAME #6046 : Winner - [1]
GAME #6047 : Winner - [1]
GAME #6048 : Winner - [1]
GAME #6049 : Winner - [1]
GAME #6050 : Winner - [0]
GAME #6051 : Winner - [1]
GAME #6052 : Winner - [0]
GAME #6053 : Winner - [0]
GAME #6054 : Winner - [2]
GAME #6055 : Winner - [1]
GAME #6056 : Winner - [0]
GAME #6057 : Winner - [0]
GAME #6058 : Winner - [0]
GAME #6059 : Winner - [0]
GAME #6060 : Winner - [0]
GAME #6061 : Winner - [1]
GAME #6062 : Winner - [0]
GAME #6063 : Winner - [2]
GAME #6064 : Winner - [0]
GAME #6065 : Winner - [0]
GAME #6066 : Winner - [0]
GAME #6067 : Winner - [0]
GAME #6068 : Winner - [0]
GAME #6069 : Winner - [2]
GAME #6070 : Winner - [0]
GAME #6071 : Winner - [1]
GAME #6072 : Winner - [0]
GAME #6073 : Winner - [0]
GAME #6074 : Winner - [2]
GAME #6075 : Winner - [0]
GAME #6076 : Winner - [0]
GAME #6077 : Winner - [0]
GAME #6078 : Winner - [1]
GAME #6079 : Winner - [1]
GAME #6080 : Winner - [0]
GAME #6081 : Winner - [1]
GAME #6082 : Winner - [1]
GAME #6083 : Winner - [1]
GAME #6084 : Winner - [0]
GAME #6085 : Winner - [0]
GAME #6086 : Winner - [1]
GAME #6087 : Winner - [1]
GAME #6088 : Winner - [0]
GAME #6089 : Winner - [0]
GAME #6090 : Winner - [2]
GAME #6091 : Winner - [0]
GAME #6092 : Winner - [2]
GAME #6093 : Winner - [1]
GAME #6094 : Winner - [0]
GAME #6095 : Winner - [0]
GAME #6096 : Winner - [2]
GAME #6097 : Winner - [2]
GAME #6098 : Winner - [2]
GAME #6099 : Winner - [2]
GAME #6100 : Winner - [0]
GAME #6101 : Winner - [0]
GAME #6102 : Winner - [0]
GAME #6103 : Winner - [0]
GAME #6104 : Winner - [1]
GAME #6105 : Winner - [1]
GAME #6106 : Winner - [0]
GAME #6107 : Winner - [0]
GAME #6108 : Winner - [0]
GAME #6109 : Winner - [0]
GAME #6110 : Winner - [0]
GAME #6111 : Winner - [2]
GAME #6112 : Winner - [0]
GAME #6113 : Winner - [0]
GAME #6114 : Winner - [0]
GAME #6115 : Winner - [0]
GAME #6116 : Winner - [0]
GAME #6117 : Winner - [2]
GAME #6118 : Winner - [0]
GAME #6119 : Winner - [0]
GAME #6120 : Winner - [0]
GAME #6121 : Winner - [2]
GAME #6122 : Winner - [2]
GAME #6123 : Winner - [0]
GAME #6124 : Winner - [0]
GAME #6125 : Winner - [0]
GAME #6126 : Winner - [1]
GAME #6127 : Winner - [2]
GAME #6128 : Winner - [0]
GAME #6129 : Winner - [1]
GAME #6130 : Winner - [0]
GAME #6131 : Winner - [1]
GAME #6132 : Winner - [2]
GAME #6133 : Winner - [0]
GAME #6134 : Winner - [0]
GAME #6135 : Winner - [1]
GAME #6136 : Winner - [0]
GAME #6137 : Winner - [0]
GAME #6138 : Winner - [0]
GAME #6139 : Winner - [0]
GAME #6140 : Winner - [1]
GAME #6141 : Winner - [0]
GAME #6142 : Winner - [0]
GAME #6143 : Winner - [2]
GAME #6144 : Winner - [1]
GAME #6145 : Winner - [0]
GAME #6146 : Winner - [1]
GAME #6147 : Winner - [0]
GAME #6148 : Winner - [2]
GAME #6149 : Winner - [0]
GAME #6150 : Winner - [0]
GAME #6151 : Winner - [0]
GAME #6152 : Winner - [0]
GAME #6153 : Winner - [2]
GAME #6154 : Winner - [2]
GAME #6155 : Winner - [2]
GAME #6156 : Winner - [0]
GAME #6157 : Winner - [0]
GAME #6158 : Winner - [2]
GAME #6159 : Winner - [2]
GAME #6160 : Winner - [1]
GAME #6161 : Winner - [1]
GAME #6162 : Winner - [0]
GAME #6163 : Winner - [2]
GAME #6164 : Winner - [1]
GAME #6165 : Winner - [0]
GAME #6166 : Winner - [2]
GAME #6167 : Winner - [0]
GAME #6168 : Winner - [1]
GAME #6169 : Winner - [0]
GAME #6170 : Winner - [1]
GAME #6171 : Winner - [0]
GAME #6172 : Winner - [0]
GAME #6173 : Winner - [0]
GAME #6174 : Winner - [2]
GAME #6175 : Winner - [0]
GAME #6176 : Winner - [1]
GAME #6177 : Winner - [2]
GAME #6178 : Winner - [0]
GAME #6179 : Winner - [0]
GAME #6180 : Winner - [0]
GAME #6181 : Winner - [1]
GAME #6182 : Winner - [0]
GAME #6183 : Winner - [0]
GAME #6184 : Winner - [0]
GAME #6185 : Winner - [0]
GAME #6186 : Winner - [0]
GAME #6187 : Winner - [0]
GAME #6188 : Winner - [1]
GAME #6189 : Winner - [1]
GAME #6190 : Winner - [0]
GAME #6191 : Winner - [0]
GAME #6192 : Winner - [1]
GAME #6193 : Winner - [1]
GAME #6194 : Winner - [2]
GAME #6195 : Winner - [2]
GAME #6196 : Winner - [0]
GAME #6197 : Winner - [0]
GAME #6198 : Winner - [0]
GAME #6199 : Winner - [0]
GAME #6200 : Winner - [0]
GAME #6201 : Winner - [0]
GAME #6202 : Winner - [0]
GAME #6203 : Winner - [0]
GAME #6204 : Winner - [0]
GAME #6205 : Winner - [0]
GAME #6206 : Winner - [0]
GAME #6207 : Winner - [0]
GAME #6208 : Winner - [2]
GAME #6209 : Winner - [0]
GAME #6210 : Winner - [0]
GAME #6211 : Winner - [0]
GAME #6212 : Winner - [1]
GAME #6213 : Winner - [0]
GAME #6214 : Winner - [1]
GAME #6215 : Winner - [2]
GAME #6216 : Winner - [0]
GAME #6217 : Winner - [1]
GAME #6218 : Winner - [0]
GAME #6219 : Winner - [2]
GAME #6220 : Winner - [0]
GAME #6221 : Winner - [2]
GAME #6222 : Winner - [2]
GAME #6223 : Winner - [2]
GAME #6224 : Winner - [0]
GAME #6225 : Winner - [0]
GAME #6226 : Winner - [1]
GAME #6227 : Winner - [2]
GAME #6228 : Winner - [0]
GAME #6229 : Winner - [1]
GAME #6230 : Winner - [0]
GAME #6231 : Winner - [2]
GAME #6232 : Winner - [2]
GAME #6233 : Winner - [2]
GAME #6234 : Winner - [0]
GAME #6235 : Winner - [1]
GAME #6236 : Winner - [1]
GAME #6237 : Winner - [1]
GAME #6238 : Winner - [1]
GAME #6239 : Winner - [1]
GAME #6240 : Winner - [1]
GAME #6241 : Winner - [0]
GAME #6242 : Winner - [1]
GAME #6243 : Winner - [1]
GAME #6244 : Winner - [0]
GAME #6245 : Winner - [0]
GAME #6246 : Winner - [0]
GAME #6247 : Winner - [0]
GAME #6248 : Winner - [1]
GAME #6249 : Winner - [0]
GAME #6250 : Winner - [0]
GAME #6251 : Winner - [0]
GAME #6252 : Winner - [0]
GAME #6253 : Winner - [1]
GAME #6254 : Winner - [0]
GAME #6255 : Winner - [0]
GAME #6256 : Winner - [2]
GAME #6257 : Winner - [1]
GAME #6258 : Winner - [0]
GAME #6259 : Winner - [1]
GAME #6260 : Winner - [0]
GAME #6261 : Winner - [0]
GAME #6262 : Winner - [0]
GAME #6263 : Winner - [0]
GAME #6264 : Winner - [2]
GAME #6265 : Winner - [0]
GAME #6266 : Winner - [2]
GAME #6267 : Winner - [0]
GAME #6268 : Winner - [1]
GAME #6269 : Winner - [0]
GAME #6270 : Winner - [1]
GAME #6271 : Winner - [0]
GAME #6272 : Winner - [0]
GAME #6273 : Winner - [1]
GAME #6274 : Winner - [2]
GAME #6275 : Winner - [1]
GAME #6276 : Winner - [1]
GAME #6277 : Winner - [1]
GAME #6278 : Winner - [0]
GAME #6279 : Winner - [2]
GAME #6280 : Winner - [0]
GAME #6281 : Winner - [2]
GAME #6282 : Winner - [2]
GAME #6283 : Winner - [0]
GAME #6284 : Winner - [0]
GAME #6285 : Winner - [0]
GAME #6286 : Winner - [0]
GAME #6287 : Winner - [1]
GAME #6288 : Winner - [1]
GAME #6289 : Winner - [2]
GAME #6290 : Winner - [0]
GAME #6291 : Winner - [1]
GAME #6292 : Winner - [1]
GAME #6293 : Winner - [1]
GAME #6294 : Winner - [0]
GAME #6295 : Winner - [0]
GAME #6296 : Winner - [0]
GAME #6297 : Winner - [0]
GAME #6298 : Winner - [0]
GAME #6299 : Winner - [0]
GAME #6300 : Winner - [0]
GAME #6301 : Winner - [1]
GAME #6302 : Winner - [0]
GAME #6303 : Winner - [2]
GAME #6304 : Winner - [0]
GAME #6305 : Winner - [1]
GAME #6306 : Winner - [1]
GAME #6307 : Winner - [0]
GAME #6308 : Winner - [0]
GAME #6309 : Winner - [2]
GAME #6310 : Winner - [0]
GAME #6311 : Winner - [2]
GAME #6312 : Winner - [0]
GAME #6313 : Winner - [0]
GAME #6314 : Winner - [0]
GAME #6315 : Winner - [2]
GAME #6316 : Winner - [0]
GAME #6317 : Winner - [0]
GAME #6318 : Winner - [0]
GAME #6319 : Winner - [2]
GAME #6320 : Winner - [1]
GAME #6321 : Winner - [1]
GAME #6322 : Winner - [1]
GAME #6323 : Winner - [0]
GAME #6324 : Winner - [0]
GAME #6325 : Winner - [1]
GAME #6326 : Winner - [0]
GAME #6327 : Winner - [0]
GAME #6328 : Winner - [1]
GAME #6329 : Winner - [2]
GAME #6330 : Winner - [1]
GAME #6331 : Winner - [2]
GAME #6332 : Winner - [1]
GAME #6333 : Winner - [1]
GAME #6334 : Winner - [2]
GAME #6335 : Winner - [0]
GAME #6336 : Winner - [2]
GAME #6337 : Winner - [1]
GAME #6338 : Winner - [2]
GAME #6339 : Winner - [0]
GAME #6340 : Winner - [1]
GAME #6341 : Winner - [0]
GAME #6342 : Winner - [0]
GAME #6343 : Winner - [0]
GAME #6344 : Winner - [0]
GAME #6345 : Winner - [0]
GAME #6346 : Winner - [0]
GAME #6347 : Winner - [2]
GAME #6348 : Winner - [0]
GAME #6349 : Winner - [1]
GAME #6350 : Winner - [0]
GAME #6351 : Winner - [0]
GAME #6352 : Winner - [2]
GAME #6353 : Winner - [0]
GAME #6354 : Winner - [0]
GAME #6355 : Winner - [1]
GAME #6356 : Winner - [2]
GAME #6357 : Winner - [1]
GAME #6358 : Winner - [2]
GAME #6359 : Winner - [0]
GAME #6360 : Winner - [0]
GAME #6361 : Winner - [0]
GAME #6362 : Winner - [0]
GAME #6363 : Winner - [0]
GAME #6364 : Winner - [0]
GAME #6365 : Winner - [0]
GAME #6366 : Winner - [2]
GAME #6367 : Winner - [1]
GAME #6368 : Winner - [0]
GAME #6369 : Winner - [0]
GAME #6370 : Winner - [0]
GAME #6371 : Winner - [0]
GAME #6372 : Winner - [1]
GAME #6373 : Winner - [0]
GAME #6374 : Winner - [0]
GAME #6375 : Winner - [2]
GAME #6376 : Winner - [0]
GAME #6377 : Winner - [0]
GAME #6378 : Winner - [0]
GAME #6379 : Winner - [2]
GAME #6380 : Winner - [1]
GAME #6381 : Winner - [2]
GAME #6382 : Winner - [0]
GAME #6383 : Winner - [2]
GAME #6384 : Winner - [1]
GAME #6385 : Winner - [0]
GAME #6386 : Winner - [1]
GAME #6387 : Winner - [2]
GAME #6388 : Winner - [0]
GAME #6389 : Winner - [0]
GAME #6390 : Winner - [2]
GAME #6391 : Winner - [0]
GAME #6392 : Winner - [1]
GAME #6393 : Winner - [0]
GAME #6394 : Winner - [0]
GAME #6395 : Winner - [1]
GAME #6396 : Winner - [0]
GAME #6397 : Winner - [0]
GAME #6398 : Winner - [0]
GAME #6399 : Winner - [0]
GAME #6400 : Winner - [0]
GAME #6401 : Winner - [0]
GAME #6402 : Winner - [0]
GAME #6403 : Winner - [2]
GAME #6404 : Winner - [1]
GAME #6405 : Winner - [0]
GAME #6406 : Winner - [0]
GAME #6407 : Winner - [0]
GAME #6408 : Winner - [0]
GAME #6409 : Winner - [0]
GAME #6410 : Winner - [0]
GAME #6411 : Winner - [0]
GAME #6412 : Winner - [1]
GAME #6413 : Winner - [0]
GAME #6414 : Winner - [1]
GAME #6415 : Winner - [0]
GAME #6416 : Winner - [0]
GAME #6417 : Winner - [2]
GAME #6418 : Winner - [0]
GAME #6419 : Winner - [0]
GAME #6420 : Winner - [0]
GAME #6421 : Winner - [0]
GAME #6422 : Winner - [1]
GAME #6423 : Winner - [0]
GAME #6424 : Winner - [1]
GAME #6425 : Winner - [0]
GAME #6426 : Winner - [0]
GAME #6427 : Winner - [0]
GAME #6428 : Winner - [0]
GAME #6429 : Winner - [2]
GAME #6430 : Winner - [2]
GAME #6431 : Winner - [0]
GAME #6432 : Winner - [0]
GAME #6433 : Winner - [2]
GAME #6434 : Winner - [1]
GAME #6435 : Winner - [1]
GAME #6436 : Winner - [0]
GAME #6437 : Winner - [0]
GAME #6438 : Winner - [0]
GAME #6439 : Winner - [0]
GAME #6440 : Winner - [0]
GAME #6441 : Winner - [1]
GAME #6442 : Winner - [0]
GAME #6443 : Winner - [0]
GAME #6444 : Winner - [0]
GAME #6445 : Winner - [0]
GAME #6446 : Winner - [1]
GAME #6447 : Winner - [1]
GAME #6448 : Winner - [1]
GAME #6449 : Winner - [1]
GAME #6450 : Winner - [1]
GAME #6451 : Winner - [1]
GAME #6452 : Winner - [0]
GAME #6453 : Winner - [0]
GAME #6454 : Winner - [1]
GAME #6455 : Winner - [1]
GAME #6456 : Winner - [0]
GAME #6457 : Winner - [0]
GAME #6458 : Winner - [1]
GAME #6459 : Winner - [1]
GAME #6460 : Winner - [1]
GAME #6461 : Winner - [0]
GAME #6462 : Winner - [0]
GAME #6463 : Winner - [0]
GAME #6464 : Winner - [0]
GAME #6465 : Winner - [0]
GAME #6466 : Winner - [0]
GAME #6467 : Winner - [0]
GAME #6468 : Winner - [1]
GAME #6469 : Winner - [0]
GAME #6470 : Winner - [0]
GAME #6471 : Winner - [0]
GAME #6472 : Winner - [2]
GAME #6473 : Winner - [2]
GAME #6474 : Winner - [1]
GAME #6475 : Winner - [2]
GAME #6476 : Winner - [0]
GAME #6477 : Winner - [0]
GAME #6478 : Winner - [0]
GAME #6479 : Winner - [0]
GAME #6480 : Winner - [1]
GAME #6481 : Winner - [0]
GAME #6482 : Winner - [2]
GAME #6483 : Winner - [1]
GAME #6484 : Winner - [0]
GAME #6485 : Winner - [0]
GAME #6486 : Winner - [0]
GAME #6487 : Winner - [1]
GAME #6488 : Winner - [0]
GAME #6489 : Winner - [1]
GAME #6490 : Winner - [0]
GAME #6491 : Winner - [1]
GAME #6492 : Winner - [0]
GAME #6493 : Winner - [1]
GAME #6494 : Winner - [2]
GAME #6495 : Winner - [0]
GAME #6496 : Winner - [0]
GAME #6497 : Winner - [0]
GAME #6498 : Winner - [0]
GAME #6499 : Winner - [0]
GAME #6500 : Winner - [0]
GAME #6501 : Winner - [0]
GAME #6502 : Winner - [0]
GAME #6503 : Winner - [0]
GAME #6504 : Winner - [1]
GAME #6505 : Winner - [2]
GAME #6506 : Winner - [2]
GAME #6507 : Winner - [1]
GAME #6508 : Winner - [0]
GAME #6509 : Winner - [1]
GAME #6510 : Winner - [0]
GAME #6511 : Winner - [0]
GAME #6512 : Winner - [2]
GAME #6513 : Winner - [0]
GAME #6514 : Winner - [0]
GAME #6515 : Winner - [0]
GAME #6516 : Winner - [1]
GAME #6517 : Winner - [0]
GAME #6518 : Winner - [0]
GAME #6519 : Winner - [2]
GAME #6520 : Winner - [1]
GAME #6521 : Winner - [1]
GAME #6522 : Winner - [0]
GAME #6523 : Winner - [2]
GAME #6524 : Winner - [0]
GAME #6525 : Winner - [0]
GAME #6526 : Winner - [0]
GAME #6527 : Winner - [1]
GAME #6528 : Winner - [0]
GAME #6529 : Winner - [0]
GAME #6530 : Winner - [2]
GAME #6531 : Winner - [0]
GAME #6532 : Winner - [0]
GAME #6533 : Winner - [1]
GAME #6534 : Winner - [1]
GAME #6535 : Winner - [2]
GAME #6536 : Winner - [1]
GAME #6537 : Winner - [1]
GAME #6538 : Winner - [1]
GAME #6539 : Winner - [0]
GAME #6540 : Winner - [0]
GAME #6541 : Winner - [0]
GAME #6542 : Winner - [0]
GAME #6543 : Winner - [1]
GAME #6544 : Winner - [2]
GAME #6545 : Winner - [0]
GAME #6546 : Winner - [0]
GAME #6547 : Winner - [1]
GAME #6548 : Winner - [1]
GAME #6549 : Winner - [0]
GAME #6550 : Winner - [0]
GAME #6551 : Winner - [1]
